year,raceId,y_top10,grid,quali_position,q1_ms,q2_ms,q3_ms,team_points_prev,team_position_prev,points_prev,position_prev,sprint_grid,sprint_pos,sprint_pts,drv_points_mean_3,drv_points_mean_5,drv_points_mean_10,drv_position_median_3,drv_position_median_5,drv_position_median_10,drv_is_dnf_mean_3,drv_is_dnf_mean_5,drv_is_dnf_mean_10,team_points_mean_3,team_points_mean_5,team_points_mean_10,drv_pit_ms_mean_3,drv_pit_ms_std_3,drv_pit_ms_mean_5,drv_pit_ms_std_5,drv_pit_ms_mean_10,drv_pit_ms_std_10
2007,38,1,3,3.0,93161.0,91812.0,93131.0,23.0,1.0,16.0,2.0,,,,6.666666666666667,4.8,4.2,3.0,4.0,3.0,0.0,0.0,0.2,12.666666666666666,11.2,11.9,,,,,,
2007,38,1,5,5.0,93164.0,92154.0,93404.0,10.0,2.0,10.0,4.0,,,,3.3333333333333335,2.6,2.1,4.0,7.0,8.0,0.3333333333333333,0.2,0.2,3.3333333333333335,2.6,2.7,,,,,,
2007,38,1,4,4.0,93049.0,92214.0,93192.0,32.0,11.0,18.0,1.0,,,,8.666666666666666,8.8,6.4,2.0,2.0,2.0,0.0,0.0,0.2,12.333333333333334,9.0,7.7,,,,,,
2007,38,1,6,6.0,93348.0,92292.0,93710.00000000001,10.0,2.0,0.0,20.0,,,,0.0,0.0,0.75,13.5,11.0,10.5,0.3333333333333333,0.2,0.125,3.3333333333333335,2.6,2.7,,,,,,
2007,38,1,9,9.0,93218.0,92429.0,94154.0,3.0,4.0,2.0,7.0,,,,0.6666666666666666,1.0,0.9,8.0,7.0,7.0,0.3333333333333333,0.2,0.3,1.0,1.6,2.2,,,,,,
2007,38,1,7,7.0,93556.0,92889.00000000001,94056.0,8.0,3.0,7.0,5.0,,,,3.3333333333333335,4.4,3.6,6.0,5.0,6.0,0.0,0.0,0.0,6.333333333333333,9.8,8.3,,,,,,
2007,38,0,12,12.0,93467.0,92935.0,,8.0,3.0,1.0,9.0,,,,0.5,0.5,0.5,9.0,9.0,9.0,0.0,0.0,0.0,6.333333333333333,9.8,8.3,,,,,,
2007,38,0,10,10.0,93348.99999999999,92815.0,94399.0,2.0,5.0,2.0,8.0,,,,0.6666666666666666,0.4,0.2,7.0,10.0,10.5,0.6666666666666666,0.4,0.6,0.6666666666666666,0.6,0.3,,,,,,
2007,38,0,11,11.0,93759.0,92914.99999999999,,2.0,5.0,0.0,11.0,,,,2.0,1.2,0.8,6.0,7.0,9.0,0.3333333333333333,0.2,0.2,0.6666666666666666,0.6,0.3,,,,,,
2007,38,0,14,14.0,93923.0,93294.0,,3.0,4.0,1.0,10.0,,,,0.3333333333333333,0.6,1.3,11.5,8.0,7.5,0.3333333333333333,0.4,0.2,1.0,1.6,2.2,,,,,,
2007,38,0,15,15.0,93776.00000000001,93624.0,,0.0,7.0,0.0,13.0,,,,0.6666666666666666,1.0,1.4,11.0,11.0,7.5,0.0,0.0,0.2,2.6666666666666665,4.2,5.4,,,,,,
2007,38,0,22,22.0,95533.0,,,0.0,10.0,0.0,22.0,,,,0.0,0.0,0.0,14.0,14.5,15.0,0.6666666666666666,0.6,0.3,0.0,0.0,0.0,,,,,,
2007,38,0,20,20.0,95280.0,,,0.0,10.0,0.0,19.0,,,,0.0,0.0,0.0,17.0,17.0,17.0,0.5,0.5,0.5,0.0,0.0,0.0,,,,,,
2007,38,0,13,13.0,93299.0,93082.0,,0.0,8.0,0.0,18.0,,,,0.0,0.0,0.0,16.0,16.0,16.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,,,,,,
2007,38,0,8,8.0,93496.00000000001,92808.0,94106.0,0.0,6.0,0.0,12.0,,,,0.0,0.2,0.1,11.5,10.0,10.0,0.3333333333333333,0.4,0.5,0.0,0.0,0.5,,,,,,
2007,38,0,21,21.0,95341.00000000001,,,0.0,6.0,,,,,,0.0,0.0,0.4,,9.0,10.0,1.0,0.8,0.5,0.0,0.0,0.5,,,,,,
2007,38,0,17,17.0,93984.00000000001,,,0.0,8.0,0.0,14.0,,,,0.0,0.0,0.0,12.0,12.5,13.0,0.0,0.0,0.2,0.0,0.0,0.0,,,,,,
2007,38,0,18,18.0,94024.0,,,0.0,9.0,0.0,16.0,,,,0.0,0.0,0.0,14.0,14.0,13.5,0.0,0.0,0.1,0.0,0.0,0.0,,,,,,
2007,38,0,16,16.0,93967.0,93731.0,,0.0,7.0,0.0,15.0,,,,2.0,3.2,4.0,12.0,4.0,4.0,0.0,0.0,0.0,2.6666666666666665,4.2,5.4,,,,,,
2007,38,0,19,19.0,94333.0,,,0.0,9.0,0.0,17.0,,,,0.0,0.0,0.0,12.5,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2007,39,1,1,1.0,81375.0,80597.00000000001,81420.99999999999,39.0,1.0,17.0,4.0,,,,5.666666666666667,7.0,5.5,5.0,2.0,2.0,0.0,0.0,0.1,13.0,12.4,11.9,,,,,,
2007,39,1,4,4.0,81120.0,80713.0,81785.0,44.0,11.0,22.0,3.0,,,,7.333333333333333,7.333333333333333,7.333333333333333,2.0,2.0,2.0,0.0,0.0,0.0,14.666666666666666,10.6,8.3,,,,,,
2007,39,1,2,2.0,81609.00000000001,80797.0,81451.0,44.0,11.0,22.0,1.0,,,,7.333333333333333,8.0,6.0,2.0,2.0,2.0,0.0,0.0,0.2,14.666666666666666,10.6,8.3,,,,,,
2007,39,1,5,5.0,81941.0,81381.0,82253.0,18.0,2.0,3.0,8.0,,,,1.0,0.6,1.0,12.0,9.0,9.0,0.3333333333333333,0.2,0.1111111111111111,6.0,3.8,3.4,,,,,,
2007,39,1,9,9.0,82491.0,81488.0,82749.0,0.0,6.0,14.0,13.0,,,,0.0,0.0,0.4,,,11.0,1.0,1.0,0.6,0.0,0.0,0.5,,,,,,
2007,39,1,11,11.0,81943.0,81968.0,,2.0,5.0,2.0,9.0,,,,0.6666666666666666,0.4,0.2,8.5,10.0,10.0,0.3333333333333333,0.4,0.6,0.6666666666666666,0.4,0.3,,,,,,
2007,39,1,8,8.0,81789.99999999999,81623.0,82568.0,9.0,3.0,1.0,10.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.0,9.0,9.0,0.0,0.0,0.0,3.0,7.2,7.3,,,,,,
2007,39,1,13,13.0,82090.0,82115.0,,0.0,8.0,0.0,15.0,,,,0.0,0.0,0.0,12.5,12.5,13.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,,,,,,
2007,39,0,10,10.0,82064.0,81676.99999999999,82881.0,9.0,3.0,8.0,6.0,,,,2.6666666666666665,3.4,3.4,6.0,6.0,6.0,0.0,0.0,0.0,3.0,7.2,7.3,,,,,,
2007,39,0,12,12.0,82502.0,82097.00000000001,,0.0,7.0,0.0,14.0,,,,0.0,0.4,1.4,11.0,11.0,8.0,0.0,0.0,0.1,0.0,2.6,5.4,,,,,,
2007,39,0,15,15.0,82295.0,,,0.0,8.0,0.0,21.0,,,,0.0,0.0,0.0,16.0,16.0,16.0,0.3333333333333333,0.4,0.3333333333333333,0.0,0.0,0.0,,,,,,
2007,39,0,14,14.0,82503.0,82120.0,,0.0,7.0,0.0,16.0,,,,0.0,2.2,4.0,13.5,8.0,4.0,0.3333333333333333,0.2,0.1,0.0,2.6,5.4,,,,,,
2007,39,0,20,20.0,83811.0,,,0.0,10.0,0.0,20.0,,,,0.0,0.0,0.0,16.0,16.0,16.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,,,,,,
2007,39,0,21,21.0,83990.0,,,0.0,10.0,0.0,18.0,,,,0.0,0.0,0.0,14.0,14.0,14.0,0.6666666666666666,0.6,0.3,0.0,0.0,0.0,,,,,,
2007,39,0,7,7.0,81625.0,81113.0,82389.0,18.0,2.0,15.0,5.0,,,,5.0,3.2,2.5,4.0,4.0,7.0,0.0,0.2,0.2,6.0,3.8,3.4,,,,,,
2007,39,0,17,17.0,82666.0,,,5.0,4.0,1.0,11.0,,,,0.3333333333333333,0.6,0.8,12.0,10.0,8.5,0.0,0.2,0.2,1.6666666666666667,2.0,1.9,,,,,,
2007,39,0,16,16.0,82508.0,,,0.0,9.0,0.0,17.0,,,,0.0,0.0,0.0,15.5,14.0,14.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,,,,,,
2007,39,0,22,22.0,,,,0.0,9.0,0.0,19.0,,,,0.0,0.0,0.0,14.0,14.0,13.0,0.3333333333333333,0.2,0.1,0.0,0.0,0.0,,,,,,
2007,39,0,3,3.0,81801.99999999999,80741.0,81723.0,39.0,1.0,22.0,2.0,,,,7.333333333333333,6.0,4.4,3.0,3.0,3.0,0.0,0.0,0.2,13.0,12.4,11.9,,,,,,
2007,39,0,6,6.0,82501.0,81554.0,82324.0,5.0,4.0,4.0,7.0,,,,1.3333333333333333,1.4,1.1,7.0,7.0,7.0,0.0,0.2,0.2,1.6666666666666667,2.0,1.9,,,,,,
2007,39,0,19,19.0,83398.0,,,0.0,6.0,0.0,13.0,,,,0.0,0.0,0.1,11.5,11.5,10.0,0.3333333333333333,0.6,0.5,0.0,0.0,0.5,,,,,,
2007,39,0,18,18.0,82769.0,,,2.0,5.0,0.0,12.0,,,,0.0,1.2,0.8,10.0,8.0,9.5,0.3333333333333333,0.2,0.1,0.6666666666666666,0.4,0.3,,,,,,
2007,40,1,1,1.0,76059.0,75431.0,75726.0,58.0,11.0,28.0,2.0,,,,6.666666666666667,7.2,6.2,3.0,2.0,2.0,0.0,0.0,0.2,14.666666666666666,12.6,9.1,,,,,,
2007,40,1,2,2.0,75685.0,75479.0,75905.0,58.0,11.0,30.0,1.0,,,,8.0,7.5,7.5,2.0,2.0,2.0,0.0,0.0,0.0,14.666666666666666,12.6,9.1,,,,,,
2007,40,1,3,3.0,76786.0,76033.99999999999,75967.0,49.0,1.0,27.0,3.0,,,,8.0,7.4,5.7,1.0,1.0,2.0,0.0,0.0,0.1,12.0,12.8,11.1,,,,,,
2007,40,1,4,4.0,77596.0,76054.0,76285.0,11.0,3.0,8.0,7.0,,,,1.3333333333333333,2.2,3.1,8.0,6.0,6.0,0.0,0.0,0.0,2.3333333333333335,4.4,6.8,,,,,,
2007,40,1,8,8.0,77584.0,75576.0,76955.0,23.0,2.0,8.0,6.0,,,,2.6666666666666665,1.6,1.4,6.0,7.5,9.0,0.0,0.2,0.1,6.0,4.6,3.9,,,,,,
2007,40,1,7,7.0,77385.0,75733.0,76832.0,23.0,2.0,15.0,5.0,,,,3.3333333333333335,3.0,2.5,4.0,4.0,7.0,0.3333333333333333,0.4,0.2,6.0,4.6,3.9,,,,,,
2007,40,1,11,11.0,77874.0,76662.0,,5.0,4.0,0.0,14.0,,,,0.0,1.2,0.8,10.0,9.0,9.0,0.3333333333333333,0.4,0.2,1.0,1.0,0.6,,,,,,
2007,40,1,16,16.0,76251.0,,,49.0,1.0,22.0,4.0,,,,4.0,5.2,3.8,3.0,3.0,3.0,0.3333333333333333,0.2,0.3,12.0,12.8,11.1,,,,,,
2007,40,0,18,18.0,78390.0,,,0.0,10.0,0.0,22.0,,,,0.0,0.0,0.0,14.0,12.5,13.0,0.6666666666666666,0.4,0.2,0.0,0.0,0.0,,,,,,
2007,40,0,9,9.0,77244.0,76454.00000000001,77498.0,0.0,8.0,0.0,15.0,,,,0.0,0.4,1.4,11.0,11.0,9.0,0.0,0.0,0.0,0.0,1.6,4.9,,,,,,
2007,40,0,10,10.0,77297.0,76457.0,77939.0,0.0,8.0,0.0,18.0,,,,0.0,1.2,3.5,12.0,12.0,4.0,0.3333333333333333,0.2,0.1,0.0,1.6,4.9,,,,,,
2007,40,0,5,5.0,76870.0,76100.0,76439.0,5.0,4.0,5.0,8.0,,,,1.0,1.0,0.5,8.0,7.0,10.0,0.3333333333333333,0.4,0.5,1.0,1.0,0.6,,,,,,
2007,40,0,15,15.0,77836.0,77125.0,,11.0,3.0,3.0,11.0,,,,1.0,0.75,0.75,8.0,8.5,8.5,0.0,0.0,0.0,2.3333333333333335,4.4,6.8,,,,,,
2007,40,0,13,13.0,77204.00000000001,76319.0,,4.0,6.0,4.0,9.0,,,,1.3333333333333333,0.8,0.8,5.0,5.0,9.0,0.6666666666666666,0.8,0.6,1.3333333333333333,0.8,0.8,,,,,,
2007,40,0,14,14.0,77686.0,76988.0,,5.0,5.0,4.0,10.0,,,,1.3333333333333333,0.8,0.9,7.0,7.0,7.0,0.3333333333333333,0.4,0.3,1.3333333333333333,1.0,1.7,,,,,,
2007,40,0,20,20.0,78539.0,,,5.0,5.0,1.0,13.0,,,,0.0,0.2,0.8,13.5,12.0,8.0,0.3333333333333333,0.4,0.3,1.3333333333333333,1.0,1.7,,,,,,
2007,40,0,21,21.0,78554.0,,,1.0,7.0,1.0,12.0,,,,0.3333333333333333,0.2,0.1,10.5,11.0,13.0,0.3333333333333333,0.2,0.1,0.3333333333333333,0.2,0.1,,,,,,
2007,40,0,17,17.0,78250.0,,,1.0,7.0,0.0,17.0,,,,0.0,0.0,0.0,16.0,16.0,16.0,0.3333333333333333,0.4,0.2857142857142857,0.3333333333333333,0.2,0.1,,,,,,
2007,40,0,22,22.0,,,,0.0,9.0,0.0,20.0,,,,0.0,0.0,0.0,14.0,14.0,14.0,0.3333333333333333,0.4,0.3,0.0,0.0,0.0,,,,,,
2007,40,0,19,19.0,78418.0,,,0.0,9.0,0.0,19.0,,,,0.0,0.0,0.0,14.0,15.0,15.0,0.3333333333333333,0.25,0.25,0.0,0.0,0.0,,,,,,
2007,40,0,6,6.0,77816.0,76420.0,76783.99999999999,4.0,6.0,0.0,16.0,,,,0.0,0.0,0.1,10.0,11.5,10.0,0.6666666666666666,0.6,0.5,1.3333333333333333,0.8,0.8,,,,,,
2007,40,0,12,12.0,76720.0,76703.0,,0.0,10.0,0.0,21.0,,,,0.0,0.0,0.0,17.0,14.0,14.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,,,,,,
2007,41,1,1,1.0,76576.0,75486.0,75707.0,76.0,11.0,38.0,2.0,,,,8.0,7.6,7.6,2.0,2.0,2.0,0.0,0.0,0.0,14.666666666666666,15.2,10.1,,,,,,
2007,41,1,3,3.0,77006.0,75960.00000000001,76265.99999999999,30.0,2.0,18.0,5.0,,,,2.6666666666666665,3.6,2.2,5.0,4.0,7.0,0.3333333333333333,0.2,0.2,6.666666666666667,6.0,4.0,,,,,,
2007,41,1,19,19.0,78089.0,,,7.0,4.0,2.0,12.0,,,,0.6666666666666666,0.4,1.0,9.0,9.0,7.0,0.3333333333333333,0.4,0.2,1.6666666666666667,1.4,0.8,,,,,,
2007,41,1,22,22.0,77806.0,,,16.0,3.0,3.0,11.0,,,,0.6666666666666666,0.6,0.6,9.0,9.0,9.0,0.3333333333333333,0.2,0.2,2.6666666666666665,3.2,7.3,,,,,,
2007,41,1,4,4.0,76468.0,76592.0,76411.0,56.0,1.0,23.0,4.0,,,,2.3333333333333335,4.6,3.9,5.5,3.0,3.0,0.3333333333333333,0.2,0.2,11.0,11.2,11.5,,,,,,
2007,41,1,11,11.0,77490.0,76743.0,,1.0,7.0,1.0,13.0,,,,0.3333333333333333,0.2,0.1,12.5,12.5,13.0,0.3333333333333333,0.2,0.1,0.3333333333333333,0.2,0.1,,,,,,
2007,41,1,2,2.0,76562.0,75522.0,76163.0,76.0,11.0,38.0,1.0,,,,6.666666666666667,7.6,7.2,3.0,2.0,2.0,0.0,0.0,0.1,14.666666666666666,15.2,10.1,,,,,,
2007,41,1,18,18.0,77634.0,,,5.0,5.0,1.0,14.0,,,,0.0,0.2,0.5,14.0,13.5,12.0,0.3333333333333333,0.2,0.3,0.6666666666666666,1.0,1.4,,,,,,
2007,41,0,6,6.0,77315.0,76257.0,76913.0,4.0,6.0,0.0,17.0,,,,0.0,0.0,0.1,,11.5,10.0,1.0,0.6,0.5,1.3333333333333333,0.8,0.4,,,,,,
2007,41,0,7,7.0,77015.99999999999,76190.0,76919.0,7.0,4.0,5.0,8.0,,,,1.0,1.0,0.5,10.0,8.5,10.0,0.0,0.2,0.4,1.6666666666666667,1.4,0.8,,,,,,
2007,41,0,17,17.0,77542.0,,,1.0,7.0,0.0,19.0,,,,0.0,0.0,0.0,16.0,16.0,16.0,0.3333333333333333,0.2,0.25,0.3333333333333333,0.2,0.1,,,,,,
2007,41,0,13,13.0,77011.0,77116.0,,0.0,9.0,0.0,16.0,,,,0.0,0.0,0.9,10.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,3.4,,,,,,
2007,41,0,10,10.0,77324.0,76600.0,77747.0,5.0,5.0,4.0,10.0,,,,0.6666666666666666,0.8,0.9,11.0,8.0,7.0,0.3333333333333333,0.2,0.2,0.6666666666666666,1.0,1.4,,,,,,
2007,41,0,12,12.0,77541.0,76760.0,,0.0,8.0,0.0,22.0,,,,0.0,0.0,0.0,,15.5,14.0,0.6666666666666666,0.4,0.2,0.0,0.0,0.0,,,,,,
2007,41,0,21,21.0,79196.0,,,0.0,10.0,0.0,21.0,,,,0.0,0.0,0.0,14.0,14.0,14.5,0.3333333333333333,0.6,0.4,0.0,0.0,0.0,,,,,,
2007,41,0,14,14.0,77436.0,77304.0,,4.0,6.0,4.0,9.0,,,,1.3333333333333333,0.8,0.4,9.5,9.5,12.0,0.3333333333333333,0.6,0.6,1.3333333333333333,0.8,0.4,,,,,,
2007,41,0,8,8.0,77267.0,76368.0,76993.0,30.0,2.0,12.0,7.0,,,,4.0,2.4,1.8,5.0,5.5,9.0,0.0,0.2,0.1,6.666666666666667,6.0,4.0,,,,,,
2007,41,0,20,20.0,78536.0,,,0.0,10.0,0.0,20.0,,,,0.0,0.0,0.0,14.0,15.0,15.0,0.3333333333333333,0.4,0.4,0.0,0.0,0.0,,,,,,
2007,41,0,16,16.0,77433.0,77571.0,,0.0,8.0,0.0,15.0,,,,0.0,0.0,0.0,9.0,11.5,13.0,0.6666666666666666,0.4,0.2,0.0,0.0,0.0,,,,,,
2007,41,0,15,15.0,77521.99999999999,77541.0,,0.0,9.0,0.0,18.0,,,,0.0,0.0,2.5,11.5,12.0,5.0,0.3333333333333333,0.2,0.1,0.0,0.0,3.4,,,,,,
2007,41,0,5,5.0,76756.0,76138.0,76570.0,56.0,1.0,33.0,3.0,,,,8.666666666666666,6.6,6.1,1.0,3.0,2.0,0.0,0.0,0.1,11.0,11.2,11.5,,,,,,
2007,41,0,9,9.0,76805.0,76288.0,77229.0,16.0,3.0,13.0,6.0,,,,2.0,2.6,3.6,8.0,6.0,5.5,0.0,0.0,0.0,2.6666666666666665,3.2,7.3,,,,,,
2007,42,1,1,1.0,72563.0,72065.0,72331.0,88.0,11.0,48.0,1.0,,,,8.666666666666666,8.4,8.0,2.0,2.0,2.0,0.0,0.0,0.0,14.666666666666666,14.8,10.9,,,,,,
2007,42,1,2,2.0,72416.0,71926.0,72500.0,88.0,11.0,40.0,2.0,,,,6.0,6.4,6.6,3.0,3.0,2.0,0.0,0.0,0.1,14.666666666666666,14.8,10.9,,,,,,
2007,42,1,3,3.0,72731.0,72180.0,72703.0,60.0,1.0,33.0,3.0,,,,5.333333333333333,6.0,5.1,2.0,2.0,2.5,0.0,0.0,0.1,7.0,9.4,10.3,,,,,,
2007,42,1,4,4.0,72732.0,72111.0,72839.0,60.0,1.0,27.0,4.0,,,,1.6666666666666667,3.4,4.3,6.5,4.0,4.0,0.3333333333333333,0.2,0.1,7.0,9.4,10.3,,,,,,
2007,42,1,6,6.0,72998.0,72599.0,73308.0,21.0,3.0,8.0,9.0,,,,2.3333333333333335,1.6,1.3333333333333333,7.0,8.0,8.5,0.3333333333333333,0.2,0.16666666666666666,4.0,3.4,6.7,,,,,,
2007,42,1,8,8.0,73186.0,72828.0,73789.0,6.0,5.0,4.0,13.0,,,,0.0,0.8,0.9,15.0,7.0,7.0,0.6666666666666666,0.4,0.3,0.3333333333333333,1.0,1.3,,,,,,
2007,42,1,9,9.0,73425.0,72788.0,73871.0,4.0,6.0,0.0,15.0,,,,0.0,0.0,0.1,9.0,9.5,10.0,0.6666666666666666,0.6,0.5,1.3333333333333333,0.8,0.4,,,,,,
2007,42,1,7,7.0,72711.0,72644.0,73513.0,38.0,2.0,,,,,,0.0,0.0,0.0,15.5,15.0,14.5,0.0,0.2,0.2,6.666666666666667,6.6,4.8,,,,,,
2007,42,0,10,10.0,73168.0,72603.0,73953.0,21.0,3.0,13.0,6.0,,,,1.6666666666666667,1.8,3.3,6.5,7.0,5.0,0.0,0.0,0.0,4.0,3.4,6.7,,,,,,
2007,42,0,17,17.0,73441.0,,,13.0,4.0,8.0,8.0,,,,2.6666666666666665,1.6,1.4,5.0,8.0,7.0,0.3333333333333333,0.2,0.2,3.6666666666666665,2.2,1.4,,,,,,
2007,42,0,16,16.0,73164.0,73259.0,,4.0,7.0,0.0,18.0,,,,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.2,0.2222222222222222,1.3333333333333333,0.8,0.4,,,,,,
2007,42,0,13,13.0,73306.0,72998.0,,0.0,9.0,0.0,19.0,,,,0.0,0.0,2.0,11.5,12.0,8.0,0.3333333333333333,0.4,0.2,0.0,0.0,2.8,,,,,,
2007,42,0,20,20.0,73712.0,,,0.0,8.0,0.0,16.0,,,,0.0,0.0,0.0,9.0,11.5,13.5,0.6666666666666666,0.6,0.3,0.0,0.0,0.0,,,,,,
2007,42,0,21,21.0,74122.0,,,0.0,10.0,0.0,20.0,,,,0.0,0.0,0.0,13.0,14.0,15.0,0.6666666666666666,0.6,0.5,0.0,0.0,0.0,,,,,,
2007,42,0,22,22.0,74597.0,,,0.0,10.0,0.0,21.0,,,,0.0,0.0,0.0,16.5,14.0,14.5,0.3333333333333333,0.4,0.4,0.0,0.0,0.0,,,,,,
2007,42,0,14,14.0,73128.0,73060.0,,13.0,4.0,5.0,10.0,,,,1.0,0.6,0.5,10.0,10.0,10.0,0.0,0.2,0.3,3.6666666666666665,2.2,1.4,,,,,,
2007,42,0,19,19.0,73484.0,,,0.0,8.0,0.0,22.0,,,,0.0,0.0,0.0,,17.0,14.0,0.6666666666666666,0.6,0.3,0.0,0.0,0.0,,,,,,
2007,42,0,5,5.0,72543.0,72188.0,72847.0,38.0,2.0,26.0,5.0,,,,3.6666666666666665,4.2,3.0,4.0,4.0,6.0,0.3333333333333333,0.2,0.2,6.666666666666667,6.6,4.8,,,,,,
2007,42,0,18,18.0,73477.0,,,4.0,7.0,4.0,12.0,,,,1.3333333333333333,0.8,0.4,8.0,10.5,12.5,0.0,0.2,0.1,1.3333333333333333,0.8,0.4,,,,,,
2007,42,0,11,11.0,73424.0,72873.0,,4.0,6.0,4.0,11.0,,,,1.3333333333333333,0.8,0.4,9.5,9.5,10.5,0.3333333333333333,0.6,0.6,1.3333333333333333,0.8,0.4,,,,,,
2007,42,0,15,15.0,73203.0,73201.0,,0.0,9.0,0.0,17.0,,,,0.0,0.0,0.8,10.0,11.0,10.5,0.0,0.0,0.0,0.0,0.0,2.8,,,,,,
2007,42,0,12,12.0,72851.0,72920.0,,6.0,5.0,2.0,14.0,,,,0.3333333333333333,0.2,0.4,12.0,13.5,12.0,0.3333333333333333,0.2,0.3,0.3333333333333333,1.0,1.3,,,,,,
2007,43,1,3,3.0,74872.0,74828.0,75257.0,71.0,1.0,32.0,4.0,,,,3.3333333333333335,3.2,4.0,5.0,4.5,4.5,0.0,0.2,0.1,7.333333333333333,9.6,10.4,,,,,,
2007,43,1,1,1.0,75303.0,74822.0,75034.0,71.0,1.0,39.0,3.0,,,,4.0,6.4,5.7,3.0,2.0,2.5,0.0,0.0,0.1,7.333333333333333,9.6,10.4,,,,,,
2007,43,1,2,2.0,74805.0,74795.0,75104.0,106.0,11.0,58.0,1.0,,,,9.333333333333334,8.8,8.285714285714286,1.0,2.0,2.0,0.0,0.0,0.0,16.0,14.8,11.9,,,,,,
2007,43,1,4,4.0,75778.0,75066.0,75493.0,39.0,2.0,12.0,7.0,,,,3.0,2.4,1.8,4.5,5.5,7.5,0.3333333333333333,0.2,0.2,5.333333333333333,5.8,4.2,,,,,,
2007,43,1,7,7.0,75783.0,75149.0,75900.0,39.0,2.0,26.0,5.0,,,,3.6666666666666665,3.2,2.9,4.0,4.0,5.0,0.3333333333333333,0.4,0.3,5.333333333333333,5.8,4.2,,,,,,
2007,43,1,5,5.0,76047.0,75227.0,75674.0,25.0,3.0,13.0,6.0,,,,1.6666666666666667,1.2,2.8,6.5,8.5,6.0,0.0,0.0,0.0,4.666666666666667,3.4,6.6,,,,,,
2007,43,1,10,10.0,75322.0,75084.0,,106.0,11.0,48.0,2.0,,,,6.666666666666667,6.0,7.4,2.0,3.0,2.0,0.0,0.0,0.0,16.0,14.8,11.9,,,,,,
2007,43,1,12,12.0,76113.0,75584.0,,0.0,9.0,0.0,20.0,,,,0.0,0.0,1.6,11.5,12.0,11.5,0.3333333333333333,0.4,0.2,0.0,0.0,2.1,,,,,,
2007,43,0,9,9.0,76092.0,75331.0,76328.0,13.0,4.0,5.0,11.0,,,,0.0,0.6,0.5,12.0,10.0,10.0,0.3333333333333333,0.2,0.3,2.6666666666666665,2.2,1.4,,,,,,
2007,43,0,11,11.0,75760.0,75534.0,,9.0,5.0,2.0,15.0,,,,0.3333333333333333,0.2,0.4,12.0,12.0,10.0,0.3333333333333333,0.4,0.4,1.3333333333333333,1.2,1.4,,,,,,
2007,43,0,13,13.0,76140.0,75761.0,,0.0,9.0,0.0,18.0,,,,0.0,0.0,0.5,11.0,11.0,11.0,0.3333333333333333,0.2,0.1,0.0,0.0,2.1,,,,,,
2007,43,0,14,14.0,75746.0,75806.0,,6.0,6.0,2.0,14.0,,,,0.6666666666666666,0.4,0.3,8.0,8.0,9.0,0.3333333333333333,0.6,0.5,0.6666666666666666,1.2,0.6,,,,,,
2007,43,0,16,16.0,75914.99999999999,,,6.0,6.0,4.0,12.0,,,,0.0,0.8,0.4,14.0,9.5,9.0,0.6666666666666666,0.6,0.7,0.6666666666666666,1.2,0.6,,,,,,
2007,43,0,18,18.0,76241.0,,,13.0,4.0,8.0,9.0,,,,2.6666666666666665,1.6,1.4,7.0,8.5,7.0,0.0,0.2,0.2,2.6666666666666665,2.2,1.4,,,,,,
2007,43,0,6,6.0,75524.0,75272.0,75826.0,25.0,3.0,12.0,8.0,,,,3.0,2.2,1.7142857142857142,5.0,7.0,8.0,0.3333333333333333,0.2,0.14285714285714285,4.666666666666667,3.4,6.6,,,,,,
2007,43,0,22,22.0,76244.0,,,4.0,7.0,4.0,13.0,,,,1.0,0.8,0.4,11.5,8.0,12.0,0.0,0.2,0.1,1.0,0.8,0.4,,,,,,
2007,43,0,21,21.0,77914.99999999999,,,0.0,10.0,0.0,21.0,,,,0.0,0.0,0.0,14.0,14.0,14.5,0.6666666666666666,0.4,0.42857142857142855,0.0,0.0,0.0,,,,,,
2007,43,0,15,15.0,75980.0,76049.0,,0.0,8.0,0.0,17.0,,,,0.0,0.0,0.0,11.0,11.0,13.5,0.3333333333333333,0.6,0.3,0.0,0.0,0.0,,,,,,
2007,43,0,20,20.0,77826.0,,,0.0,10.0,0.0,22.0,,,,0.0,0.0,0.0,17.0,14.5,14.5,0.3333333333333333,0.2,0.4,0.0,0.0,0.0,,,,,,
2007,43,0,19,19.0,76366.0,,,4.0,7.0,0.0,19.0,,,,0.0,0.0,0.0,11.0,11.0,16.0,0.0,0.2,0.2,1.0,0.8,0.4,,,,,,
2007,43,0,8,8.0,76118.0,75379.0,75935.0,9.0,5.0,7.0,10.0,,,,1.0,1.0,1.0,10.5,7.0,7.0,0.3333333333333333,0.4,0.3,1.3333333333333333,1.2,1.4,,,,,,
2007,43,0,17,17.0,76142.0,,,0.0,8.0,0.0,23.0,,,,0.0,0.0,0.0,17.0,17.0,14.0,1.0,0.8,0.4,0.0,0.0,0.0,,,,,,
